X;Result
-9,13300000;Error
-9,13200000;Error
-9,13100000;Error
-9,13000000;Error
-9,12900000;Error
-9,12800000;Error
-9,12700000;Error
-9,12600000;Error
-9,12500000;Error
-9,12400000;Error
-9,12300000;Error
-9,12200000;Error
-9,12100000;Error
-9,12000000;Error
-9,11900000;Error
-9,11800000;Error
-9,11700000;Error
-9,11600000;Error
-9,11500000;Error
-9,11400000;Error
-9,11300000;Error
-9,11200000;Error
-9,11100000;Error
-9,11000000;Error
-9,10900000;Error
-9,10800000;Error
-9,10700000;Error
-9,10600000;Error
-9,10500000;Error
-9,10400000;Error
-9,10300000;Error
-9,10200000;Error
-9,10100000;Error
-9,10000000;Error
-9,09900000;Error
-9,09800000;Error
-9,09700000;Error
-9,09600000;Error
-9,09500000;Error
-9,09400000;Error
-9,09300000;Error
-9,09200000;Error
-9,09100000;Error
-9,09000000;Error
-9,08900000;Error
-9,08800000;Error
-9,08700000;Error
-9,08600000;Error
-9,08500000;Error
-9,08400000;Error
-9,08300000;Error
-9,08200000;Error
-9,08100000;Error
-9,08000000;Error
-9,07900000;Error
-9,07800000;Error
-9,07700000;Error
-9,07600000;Error
-9,07500000;Error
-9,07400000;Error
-9,07300000;Error
-9,07200000;Error
-9,07100000;Error
-9,07000000;Error
-9,06900000;Error
-9,06800000;Error
-9,06700000;Error
-9,06600000;Error
-9,06500000;Error
-9,06400000;Error
-9,06300000;Error
-9,06200000;Error
-9,06100000;Error
-9,06000000;Error
-9,05900000;Error
-9,05800000;Error
-9,05700000;Error
-9,05600000;Error
-9,05500000;Error
-9,05400000;Error
-9,05300000;Error
-9,05200000;Error
-9,05100000;Error
-9,05000000;Error
-9,04900000;Error
-9,04800000;Error
-9,04700000;Error
-9,04600000;Error
-9,04500000;Error
-9,04400000;Error
-9,04300000;Error
-9,04200000;Error
-9,04100000;Error
-9,04000000;Error
-9,03900000;Error
-9,03800000;Error
-9,03700000;Error
-9,03600000;Error
-9,03500000;Error
-9,03400000;Error
-9,03300000;Error
-9,03200000;Error
-9,03100000;Error
-9,03000000;Error
-9,02900000;Error
-9,02800000;Error
-9,02700000;Error
-9,02600000;Error
-9,02500000;Error
-9,02400000;Error
-9,02300000;Error
-9,02200000;Error
-9,02100000;Error
-9,02000000;Error
-9,01900000;Error
-9,01800000;Error
-9,01700000;Error
-9,01600000;Error
-9,01500000;Error
-9,01400000;Error
-9,01300000;Error
-9,01200000;Error
-9,01100000;Error
-9,01000000;Error
-9,00900000;Error
-9,00800000;Error
-9,00700000;Error
-9,00600000;Error
-9,00500000;Error
-9,00400000;Error
-9,00300000;Error
-9,00200000;Error
-9,00100000;Error
-9,00000000;Error
-8,99900000;Error
-8,99800000;Error
-8,99700000;Error
-8,99600000;Error
-8,99500000;Error
-8,99400000;Error
-8,99300000;Error
-8,99200000;Error
-8,99100000;Error
-8,99000000;Error
-8,98900000;Error
-8,98800000;Error
-8,98700000;Error
-8,98600000;Error
-8,98500000;Error
-8,98400000;Error
-8,98300000;Error
-8,98200000;Error
-8,98100000;Error
-8,98000000;Error
-8,97900000;Error
-8,97800000;Error
-8,97700000;Error
-8,97600000;Error
-8,97500000;Error
-8,97400000;Error
-8,97300000;Error
-8,97200000;Error
-8,97100000;Error
-8,97000000;Error
-8,96900000;Error
-8,96800000;Error
-8,96700000;Error
-8,96600000;Error
-8,96500000;Error
-8,96400000;Error
-8,96300000;Error
-8,96200000;Error
-8,96100000;Error
-8,96000000;Error
-8,95900000;Error
-8,95800000;Error
-8,95700000;Error
-8,95600000;Error
-8,95500000;Error
-8,95400000;Error
-8,95300000;Error
-8,95200000;Error
-8,95100000;Error
-8,95000000;Error
-8,94900000;Error
-8,94800000;Error
-8,94700000;Error
-8,94600000;Error
-8,94500000;Error
-8,94400000;Error
-8,94300000;Error
-8,94200000;Error
-8,94100000;Error
-8,94000000;Error
-8,93900000;Error
-8,93800000;Error
-8,93700000;Error
-8,93600000;Error
-8,93500000;Error
-8,93400000;Error
-8,93300000;Error
-8,93200000;Error
-8,93100000;Error
-8,93000000;Error
-8,92900000;Error
-8,92800000;Error
-8,92700000;Error
-8,92600000;Error
-8,92500000;Error
-8,92400000;Error
-8,92300000;Error
-8,92200000;Error
-8,92100000;Error
-8,92000000;Error
-8,91900000;Error
-8,91800000;Error
-8,91700000;Error
-8,91600000;Error
-8,91500000;Error
-8,91400000;Error
-8,91300000;Error
-8,91200000;Error
-8,91100000;Error
-8,91000000;Error
-8,90900000;Error
-8,90800000;Error
-8,90700000;Error
-8,90600000;Error
-8,90500000;Error
-8,90400000;Error
-8,90300000;Error
-8,90200000;Error
-8,90100000;Error
-8,90000000;Error
-8,89900000;Error
-8,89800000;Error
-8,89700000;Error
-8,89600000;Error
-8,89500000;Error
-8,89400000;Error
-8,89300000;Error
-8,89200000;Error
-8,89100000;Error
-8,89000000;Error
-8,88900000;Error
-8,88800000;Error
-8,88700000;Error
-8,88600000;Error
-8,88500000;Error
-8,88400000;Error
-8,88300000;Error
-8,88200000;Error
-8,88100000;Error
-8,88000000;Error
-8,87900000;Error
-8,87800000;Error
-8,87700000;Error
-8,87600000;Error
-8,87500000;Error
-8,87400000;Error
-8,87300000;Error
-8,87200000;Error
-8,87100000;Error
-8,87000000;Error
-8,86900000;Error
-8,86800000;Error
-8,86700000;Error
-8,86600000;Error
-8,86500000;Error
-8,86400000;Error
-8,86300000;Error
-8,86200000;Error
-8,86100000;Error
-8,86000000;Error
-8,85900000;Error
-8,85800000;Error
-8,85700000;Error
-8,85600000;Error
-8,85500000;Error
-8,85400000;Error
-8,85300000;Error
-8,85200000;Error
-8,85100000;Error
-8,85000000;Error
-8,84900000;Error
-8,84800000;Error
-8,84700000;Error
-8,84600000;Error
-8,84500000;Error
-8,84400000;Error
-8,84300000;Error
-8,84200000;Error
-8,84100000;Error
-8,84000000;Error
-8,83900000;Error
-8,83800000;Error
-8,83700000;Error
-8,83600000;Error
-8,83500000;Error
-8,83400000;Error
