X;Result
-9,06400000;-1,06880717
-9,06300000;-1,06921111
-9,06200000;-1,06961642
-9,06100000;-1,07002254
-9,06000000;-1,07043062
-9,05900000;-1,07084007
-9,05800000;-1,07125092
-9,05700000;-1,07166315
-9,05600000;-1,07207677
-9,05500000;-1,07249178
-9,05400000;-1,07290818
-9,05300000;-1,07332599
-9,05200000;-1,07374519
-9,05100000;-1,07416579
-9,05000000;-1,07458780
-9,04900000;-1,07501122
-9,04800000;-1,07543605
-9,04700000;-1,07586229
-9,04600000;-1,07628994
-9,04500000;-1,07671901
-9,04400000;-1,07714950
-9,04300000;-1,07758142
-9,04200000;-1,07801475
-9,04100000;-1,07844952
-9,04000000;-1,07888572
-9,03900000;-1,07932334
-9,03800000;-1,07976241
-9,03700000;-1,08020291
-9,03600000;-1,08064485
-9,03500000;-1,08108824
-9,03400000;-1,08153307
-9,03300000;-1,08197935
-9,03200000;-1,08242708
-9,03100000;-1,08287627
-9,03000000;-1,08332691
-9,02900000;-1,08377901
-9,02800000;-1,08423257
-9,02700000;-1,08468760
-9,02600000;-1,08514410
-9,02500000;-1,08560207
-9,02400000;-1,08606151
-9,02300000;-1,08652242
-9,02200000;-1,08698482
-9,02100000;-1,08744870
-9,02000000;-1,08791406
-9,01900000;-1,08838091
-9,01800000;-1,08884924
-9,01700000;-1,08931908
-9,01600000;-1,08979040
-9,01500000;-1,09026323
-9,01400000;-1,09073756
-9,01300000;-1,09121339
-9,01200000;-1,09169073
-9,01100000;-1,09216958
-9,01000000;-1,09264994
-9,00900000;-1,09313182
-9,00800000;-1,09361522
-9,00700000;-1,09410015
-9,00600000;-1,09458659
-9,00500000;-1,09507457
-9,00400000;-1,09556408
-9,00300000;-1,09605512
